CustomerID,TotalTransactions,TotalQuantity,TotalSpent,LastPurchaseDate,Recency,Frequency,Monetary,Cluster,Persona,DBSCAN_Cluster,Hierarchical_Cluster,CustomerScore,Tier,Anomaly
12360.0,0.017632241813602016,0.006694045621908974,0.007315071226821375,2011-10-18 15:22:00,0.06910569105691057,0.017632241813602016,0.007315071226821375,4,New Customers,0,3,0.0757672483977913,Gold,Normal
12361.0,0.007556675062972292,0.0006372687858123271,0.0008748948701848272,2011-02-25 13:51:00,0.3875338753387534,0.007556675062972292,0.0008748948701848272,0,VIP Customers,0,3,0.04477447581603476,Bronze,Normal
12362.0,0.02518891687657431,0.006070393690494346,0.009214159375689614,2011-12-06 15:40:00,0.0027100271002710027,0.02518891687657431,0.009214159375689614,4,New Customers,0,3,0.08505190394349124,Gold,Normal
12363.0,0.0025188916876574307,0.0011084119479727228,0.0009450344845071402,2011-08-22 10:18:00,0.14769647696476965,0.0025188916876574307,0.0009450344845071402,4,New Customers,0,3,0.058467114081225596,Silver,Normal
12364.0,0.007556675062972292,0.004098673173707488,0.002255053146119715,2011-12-02 10:22:00,0.009485094850948509,0.007556675062972292,0.002255053146119715,4,New Customers,0,3,0.0711658631130677,Gold,Normal
12365.0,0.0025188916876574307,0.00047114316216039566,0.0010988769072832957,2011-02-21 14:04:00,0.39295392953929537,0.0025188916876574307,0.0010988769072832957,0,VIP Customers,0,3,0.042220648902151874,Bronze,Normal
12366.0,0.0,0.0008033944094642584,0.0008559442651863323,2010-03-16 10:28:00,0.8577235772357723,0.0,0.0008559442651863323,0,VIP Customers,0,2,0.009971413876643537,Bronze,Normal
12367.0,0.0,0.0004684197912808558,0.0002856360490009287,2011-12-05 16:48:00,0.004065040650406504,0.0,0.0002856360490009287,4,New Customers,0,3,0.06632453749288678,Silver,Normal
12368.0,0.0,0.0008959890193686137,0.0015744837350021065,2010-03-21 15:56:00,0.8495934959349594,0.0,0.0015744837350021065,0,VIP Customers,0,2,0.011044295840140992,Bronze,Normal
12369.0,0.005037783375314861,0.0033769798906294257,0.00307788118604074,2010-10-22 13:13:00,0.5582655826558266,0.005037783375314861,0.00307788118604074,0,VIP Customers,0,2,0.0340373209523816,Bronze,Normal
12370.0,0.015113350125944586,0.0070889343994422534,0.007424661146917122,2011-10-19 14:51:00,0.06775067750677506,0.015113350125944586,0.007424661146917122,4,New Customers,0,3,0.07479081702377068,Gold,Normal
12371.0,0.010075566750629723,0.003908037212139698,0.006995768162945735,2011-10-26 10:16:00,0.05962059620596206,0.010075566750629723,0.006995768162945735,4,New Customers,0,3,0.07246010989453718,Gold,Normal
12372.0,0.005037783375314861,0.0021596331074751085,0.0022291316101272236,2011-09-29 12:12:00,0.09620596205962059,0.005037783375314861,0.0022291316101272236,4,New Customers,0,3,0.06407541773780001,Silver,Normal
12373.0,0.005037783375314861,0.0014025360029630276,0.0019358533552958394,2011-02-01 13:10:00,0.42005420054200543,0.005037783375314861,0.0019358533552958394,0,VIP Customers,0,3,0.04226523007041051,Bronze,Normal
12374.0,0.007556675062972292,0.0037065077670537486,0.005140020271467331,2011-11-14 15:37:00,0.03252032520325203,0.007556675062972292,0.005140020271467331,4,New Customers,0,3,0.0717185329382673,Gold,Normal
12375.0,0.0025188916876574307,0.00048203664567855514,0.0007823794279805493,2011-11-29 10:36:00,0.013550135501355014,0.0025188916876574307,0.0007823794279805493,4,New Customers,0,3,0.0672309867321306,Silver,Normal
12376.0,0.0025188916876574307,0.0006508856402100263,0.0008609530081968336,2010-11-15 12:15:00,0.5271002710027101,0.0025188916876574307,0.0008609530081968336,0,VIP Customers,0,2,0.033133912513808914,Bronze,Normal
12377.0,0.007556675062972292,0.0057299723305518635,0.005892364453560166,2011-01-28 15:45:00,0.4254742547425474,0.007556675062972292,0.005892364453560166,0,VIP Customers,0,3,0.04626102504823157,Bronze,Normal
12378.0,0.0025188916876574307,0.009027974465674634,0.009317587337030173,2011-08-02 10:34:00,0.17479674796747968,0.0025188916876574307,0.009317587337030173,4,New Customers,0,3,0.06331821011569955,Silver,Normal
12379.0,0.007556675062972292,0.0022168238959454456,0.002783673473743489,2011-09-19 10:09:00,0.10975609756097561,0.007556675062972292,0.002783673473743489,4,New Customers,0,3,0.06475662195527486,Silver,Normal
12380.0,0.02518891687657431,0.009134185929976687,0.016649939587846545,2011-11-18 11:27:00,0.028455284552845527,0.02518891687657431,0.016649939587846545,4,New Customers,0,1,0.08898455463532381,Platinum,Normal
12381.0,0.010075566750629723,0.0021977602997886665,0.003171102327432064,2011-12-05 12:44:00,0.005420054200542005,0.010075566750629723,0.003171102327432064,4,New Customers,0,3,0.07315326820359318,Gold,Normal
12383.0,0.010075566750629723,0.004169480816575524,0.003180138719461319,2011-06-08 08:02:00,0.24932249322493225,0.010075566750629723,0.003180138719461319,4,New Customers,0,3,0.057064551589593226,Silver,Normal
12384.0,0.0025188916876574307,0.00034042135994248243,0.0010022993917096765,2011-11-11 08:39:00,0.037940379403794036,0.0025188916876574307,0.0010022993917096765,4,New Customers,0,3,0.06575985551789462,Silver,Normal
12385.0,0.0,0.0016639796073988542,0.0033313304672422266,2010-11-25 15:14:00,0.5121951219512195,0.0,0.0033313304672422266,0,VIP Customers,0,2,0.03482774271627723,Bronze,Normal
12386.0,0.0025188916876574307,0.0009613499204775703,0.0006866797333469148,2011-01-06 12:37:00,0.45663956639566394,0.0025188916876574307,0.0006866797333469148,0,VIP Customers,0,3,0.0377146885782142,Bronze,Normal
12387.0,0.0,0.0003622083269788013,0.00024267445946755614,2010-10-20 16:27:00,0.5609756097560976,0.0,0.00024267445946755614,0,VIP Customers,0,2,0.029235510463630807,Bronze,Normal
12388.0,0.017632241813602016,0.005446741759079718,0.006709581324335405,2011-11-24 12:30:00,0.02032520325203252,0.017632241813602016,0.006709581324335405,4,New Customers,0,3,0.07848646119918147,Gold,Normal
12389.0,0.005037783375314861,0.0016694263491579338,0.002461995129677303,2010-11-02 11:52:00,0.5447154471544715,0.005037783375314861,0.002461995129677303,0,VIP Customers,0,2,0.034374477310947185,Bronze,Normal
12390.0,0.0,0.0009586265495980305,0.0009413166546436753,2011-09-21 09:33:00,0.1070460704607046,0.0,0.0009413166546436753,4,New Customers,0,3,0.059985796236914316,Silver,Normal
12391.0,0.012594458438287152,0.003276215168086451,0.0046849647810493405,2011-11-18 12:07:00,0.028455284552845527,0.012594458438287152,0.0046849647810493405,4,New Customers,0,3,0.07397343057489558,Gold,Normal
12392.0,0.0,0.00019608270332686987,0.00039897822331072785,2010-04-27 14:04:00,0.7994579945799458,0.0,0.00039897822331072785,0,VIP Customers,0,2,0.013472927325904303,Bronze,Normal
12393.0,0.012594458438287152,0.0035676158521972157,0.004124897809163759,2011-09-28 15:41:00,0.09620596205962059,0.012594458438287152,0.004124897809163759,4,New Customers,0,3,0.06907558879255218,Silver,Normal
12394.0,0.0025188916876574307,0.0022277173794636052,0.002185137290076222,2011-10-07 08:08:00,0.08536585365853659,0.0025188916876574307,0.002185137290076222,4,New Customers,0,3,0.0635958799524825,Silver,Normal
12395.0,0.035264483627204024,0.00872568029804571,0.008121082971480337,2011-11-20 15:21:00,0.024390243902439025,0.035264483627204024,0.008121082971480337,4,New Customers,0,1,0.08767846902166077,Platinum,Normal
12396.0,0.0,0.001606788818928517,0.00159811605168052,2010-02-03 13:22:00,0.9119241192411924,0.0,0.00159811605168052,0,VIP Customers,0,2,0.006962105264226022,Bronze,Normal
12397.0,0.0025188916876574307,0.0034368940499793026,0.0041428845323458,2011-11-04 09:52:00,0.04742547425474255,0.0025188916876574307,0.0041428845323458,4,New Customers,0,3,0.06763315753480512,Silver,Normal
12398.0,0.0,0.0037936556351990244,0.002810249072397146,2011-10-25 10:27:00,0.06097560975609756,0.0,0.002810249072397146,4,New Customers,0,3,0.06460712708389978,Silver,Normal
12399.0,0.015113350125944586,0.005983245822349071,0.0033724675661944543,2011-08-12 13:15:00,0.15989159891598917,0.015113350125944586,0.0033724675661944543,4,New Customers,0,3,0.06562178616427788,Silver,Normal
12400.0,0.0,0.0002451033791585873,0.0003482023061939613,2010-10-21 13:45:00,0.559620596205962,0.0,0.0003482023061939613,0,VIP Customers,0,2,0.029395093783170314,Bronze,Normal
12401.0,0.0,2.7233708795398593e-05,0.00014002104601521873,2011-02-09 13:50:00,0.4092140921409214,0.0,0.00014002104601521873,0,VIP Customers,0,3,0.039234594030219234,Bronze,Normal
12402.0,0.012594458438287152,0.001587725222771738,0.002158320720968452,2011-01-20 13:49:00,0.4363143631436314,0.012594458438287152,0.002158320720968452,0,VIP Customers,0,3,0.04487773740505495,Bronze,Normal
12403.0,0.0025188916876574307,0.0007053530578008235,0.0017494627090390718,2011-10-21 10:51:00,0.06639566395663957,0.0025188916876574307,0.0017494627090390718,4,New Customers,0,3,0.06443782724872227,Silver,Normal
12404.0,0.0,0.0,0.00010377220484643563,2010-01-26 16:25:00,0.9227642276422764,0.0,0.00010377220484643563,0,VIP Customers,0,2,0.005040445873722393,Bronze,Normal
12405.0,0.0,0.00233120547288612,0.0029388756583678564,2011-07-14 08:52:00,0.2005420054200542,0.0,0.0029388756583678564,4,New Customers,0,3,0.05531879607671939,Silver,Normal
12406.0,0.010075566750629723,0.009300311553628619,0.010994122059349333,2011-11-17 19:22:00,0.028455284552845527,0.010075566750629723,0.010994122059349333,4,New Customers,0,3,0.0778182945217727,Gold,Normal
12407.0,0.010075566750629723,0.003853569794548901,0.002934968494576159,2011-10-21 10:11:00,0.06639566395663957,0.010075566750629723,0.002934968494576159,4,New Customers,0,3,0.06903399425282608,Silver,Normal
12408.0,0.017632241813602016,0.006067670319614807,0.007466331823303458,2011-11-07 12:27:00,0.04336043360433604,0.017632241813602016,0.007466331823303458,4,New Customers,0,3,0.07754906912051786,Gold,Normal
12409.0,0.015113350125944586,0.03579054009891283,0.0403046148819669,2011-09-22 10:38:00,0.10569105691056911,0.015113350125944586,0.0403046148819669,4,New Customers,0,1,0.09823823015246443,Platinum,Anomaly
12410.0,0.005037783375314861,0.0009259460990435521,0.001739737829998064,2011-02-04 10:39:00,0.4173441734417344,0.005037783375314861,0.001739737829998064,0,VIP Customers,0,3,0.04227029732110853,Bronze,Normal
12411.0,0.0,0.00037310181049696076,0.0005920127692309095,2010-10-26 09:25:00,0.55420054200542,0.0,0.0005920127692309095,0,VIP Customers,0,2,0.0299426226122014,Bronze,Normal
12412.0,0.012594458438287152,0.005435848275561559,0.004464803846866099,2011-09-26 10:16:00,0.1002710027100271,0.012594458438287152,0.004464803846866099,4,New Customers,0,3,0.0691781865298542,Silver,Normal
12413.0,0.007556675062972292,0.0008660319396936753,0.001715193268029078,2011-10-04 09:00:00,0.08943089430894309,0.007556675062972292,0.001715193268029078,4,New Customers,0,3,0.06523703408514629,Silver,Normal
12414.0,0.012594458438287152,0.0013453452144926905,0.0016342271954469525,2011-05-06 14:51:00,0.2926829268292683,0.012594458438287152,0.0016342271954469525,4,New Customers,0,3,0.05403368128633776,Bronze,Normal
12415.0,0.06801007556675064,0.24904137345040198,0.2486392011182268,2011-11-15 14:22:00,0.03116531165311653,0.06801007556675064,0.2486392011182268,2,Regular Customers,-1,0,0.2944801249611198,Platinum,Anomaly
12416.0,0.0,0.00035676158521972157,0.00034357223103992395,2010-02-21 10:19:00,0.8888888888888888,0.0,0.00034357223103992395,0,VIP Customers,0,2,0.007493351424569541,Bronze,Normal
12417.0,0.047858942065491177,0.007851478245713413,0.011694743654684243,2011-12-06 14:52:00,0.0027100271002710027,0.047858942065491177,0.011694743654684243,1,Churn Risk Customers,0,1,0.09754317370960572,Platinum,Normal
12418.0,0.007556675062972292,0.0029603041460598274,0.003473847278675049,2011-08-19 11:08:00,0.15176151761517614,0.007556675062972292,0.003473847278675049,4,New Customers,0,3,0.06251659968639328,Silver,Normal
12419.0,0.0025188916876574307,0.0006263753022941676,0.0008607120377427202,2010-11-19 10:04:00,0.521680216802168,0.0025188916876574307,0.0008607120377427202,0,VIP Customers,0,2,0.0334926945395319,Bronze,Normal
12420.0,0.0,0.0009368395825617116,0.001028324200753931,2011-10-07 08:55:00,0.08536585365853659,0.0,0.001028324200753931,4,New Customers,0,3,0.06149037628848126,Silver,Normal
12421.0,0.012594458438287152,0.0017729144425804484,0.0018858519860672945,2011-11-24 09:07:00,0.02032520325203252,0.012594458438287152,0.0018858519860672945,4,New Customers,0,3,0.07236586764226184,Gold,Normal
12422.0,0.04030226700251889,0.007067147432405935,0.008999988278508625,2011-09-05 09:48:00,0.12872628726287264,0.04030226700251889,0.008999988278508625,4,New Customers,0,1,0.08361608628038418,Gold,Normal
12423.0,0.022670025188916875,0.004880280616135427,0.004508626045164162,2011-12-09 10:10:00,0.0,0.022670025188916875,0.004508626045164162,4,New Customers,0,3,0.0805363904073812,Gold,Normal
12424.0,0.007556675062972292,0.005512102660188675,0.0057438405929498,2011-06-30 12:06:00,0.21951219512195122,0.007556675062972292,0.0057438405929498,4,New Customers,0,3,0.05984022087055661,Silver,Normal
12425.0,0.0025188916876574307,0.0031209830279526787,0.0029922678261292833,2011-09-22 17:31:00,0.1043360433604336,0.0025188916876574307,0.0029922678261292833,4,New Customers,0,3,0.06298391674466972,Silver,Normal
12426.0,0.0025188916876574307,0.001587725222771738,0.002310321440988169,2011-05-29 12:26:00,0.26287262872628725,0.0025188916876574307,0.002310321440988169,4,New Customers,0,3,0.05183562367474407,Bronze,Normal
12427.0,0.005037783375314861,0.0014488333079152053,0.0014163038440519083,2011-11-18 08:56:00,0.028455284552845527,0.005037783375314861,0.0014163038440519083,4,New Customers,0,3,0.06794065194243536,Silver,Normal
12428.0,0.020151133501259445,0.009627116059173402,0.01368972083211435,2011-11-14 08:22:00,0.03387533875338753,0.020151133501259445,0.01368972083211435,4,New Customers,0,3,0.08414432665038407,Gold,Normal
12429.0,0.017632241813602016,0.007867818470990653,0.010674061659760767,2011-11-30 17:22:00,0.01084010840108401,0.017632241813602016,0.010674061659760767,4,New Customers,0,3,0.08217983075082093,Gold,Normal
12430.0,0.0,0.0003159110220266237,0.0004362425828218462,2011-10-27 15:09:00,0.056910569105691054,0.0,0.0004362425828218462,4,New Customers,0,3,0.06290886460197803,Silver,Normal
12431.0,0.0654911838790932,0.012524782675003813,0.01795104234265692,2011-11-04 11:55:00,0.04742547425474255,0.0654911838790932,0.01795104234265692,1,Churn Risk Customers,0,1,0.10766902633733039,Platinum,Normal
12432.0,0.010075566750629723,0.0049020675831717465,0.00870311267904083,2011-10-28 11:43:00,0.056910569105691054,0.010075566750629723,0.00870311267904083,4,New Customers,0,3,0.0739559969309167,Gold,Normal
12433.0,0.022670025188916875,0.03685537811281292,0.02890129056718231,2011-12-09 10:02:00,0.0,0.022670025188916875,0.02890129056718231,4,New Customers,0,1,0.10051457873671088,Platinum,Normal
12434.0,0.005037783375314861,0.0014461099370356653,0.0018941654667342094,2011-09-16 12:38:00,0.11382113821138211,0.005037783375314861,0.0018941654667342094,4,New Customers,0,3,0.06261090031772047,Silver,Normal
12435.0,0.012594458438287152,0.013499749449879082,0.02396447723723381,2011-09-21 09:06:00,0.1070460704607046,0.012594458438287152,0.02396447723723381,4,New Customers,0,3,0.08353409218053238,Gold,Normal
12436.0,0.0,0.0005719078847033704,0.0008710393429190116,2011-09-01 12:09:00,0.13414634146341464,0.0,0.0008710393429190116,4,New Customers,0,3,0.058105693279170284,Silver,Normal
12437.0,0.09571788413098237,0.021784243665439337,0.021825812820450898,2011-12-08 11:35:00,0.0013550135501355014,0.09571788413098237,0.021825812820450898,1,Churn Risk Customers,0,1,0.12826226502564766,Platinum,Normal
12438.0,0.0025188916876574307,0.0032108542669774943,0.004998243583572142,2011-11-25 13:28:00,0.017615176151761516,0.0025188916876574307,0.004998243583572142,4,New Customers,0,3,0.07022732389915222,Gold,Normal
12439.0,0.0025188916876574307,0.001299047909540513,0.001962067498268326,2010-01-26 12:11:00,0.924119241192412,0.0025188916876574307,0.001962067498268326,0,VIP Customers,0,2,0.00756970131099348,Bronze,Normal
12440.0,0.0025188916876574307,0.0008987123902481535,0.0014737925095332643,2010-09-03 13:11:00,0.6246612466124661,0.0025188916876574307,0.0014737925095332643,0,VIP Customers,0,2,0.02710828326959429,Bronze,Normal
12441.0,0.0,0.00032680450554478316,0.00029363971051255466,2010-12-08 10:45:00,0.4959349593495935,0.0,0.00029363971051255466,0,VIP Customers,0,2,0.03359752039227053,Bronze,Normal
12442.0,0.0,0.0004929301291967145,0.00029107509639377557,2011-12-06 14:22:00,0.0027100271002710027,0.0,0.00029107509639377557,4,New Customers,0,3,0.06642029576474175,Silver,Normal
12443.0,0.0,0.0004929301291967145,0.0008302464874726603,2009-12-07 15:42:00,0.9905149051490515,0.0,0.0008302464874726603,0,VIP Customers,0,2,0.0010975222801040423,Bronze,Normal
12444.0,0.010075566750629723,0.003137323253229918,0.008610407902908322,2011-11-18 13:23:00,0.02710027100271003,0.010075566750629723,0.008610407902908322,4,New Customers,0,3,0.07575398761545843,Gold,Normal
12445.0,0.0025188916876574307,0.0005582910303056711,0.0007436176092188685,2011-11-17 18:43:00,0.028455284552845527,0.0025188916876574307,0.0007436176092188685,4,New Customers,0,3,0.066216073556624,Silver,Normal
12446.0,0.0,0.0009531798078389508,0.00172011595016311,2011-10-13 12:50:00,0.07723577235772358,0.0,0.00172011595016311,4,New Customers,0,3,0.06253861075528583,Silver,Normal
12447.0,0.0,0.0005147170962330334,0.0008150653488635118,2011-04-10 13:25:00,0.32791327913279134,0.0,0.0008150653488635118,4,New Customers,0,3,0.045169868647073064,Bronze,Normal
12448.0,0.0,0.0006590557528486459,0.0007685236268690248,2011-10-26 13:46:00,0.058265582655826556,0.0,0.0007685236268690248,4,New Customers,0,3,0.06308471469751384,Silver,Normal
12449.0,0.012594458438287152,0.006212008976230419,0.008318541046451031,2011-11-17 13:46:00,0.028455284552845527,0.012594458438287152,0.008318541046451031,4,New Customers,0,3,0.07682785210677671,Gold,Normal
12450.0,0.010075566750629723,0.001201006557877078,0.001179464312008957,2011-07-06 14:41:00,0.21002710027100271,0.010075566750629723,0.001179464312008957,4,New Customers,0,3,0.05801720893234127,Silver,Normal
12451.0,0.017632241813602016,0.025485304690734005,0.021802541959453654,2011-11-29 08:40:00,0.013550135501355014,0.017632241813602016,0.021802541959453654,4,New Customers,0,1,0.09131559747633898,Platinum,Normal
12452.0,0.0025188916876574307,0.0005011002418353341,0.0007360270399142943,2011-11-23 10:28:00,0.02168021680216802,0.0025188916876574307,0.0007360270399142943,4,New Customers,0,3,0.0666574500986945,Silver,Normal
12453.0,0.0,0.0012854310551428138,0.0012119781111389813,2011-07-28 14:08:00,0.1802168021680217,0.0,0.0012119781111389813,4,New Customers,0,3,0.0553376606687092,Silver,Normal
12454.0,0.010075566750629723,0.020975402514215997,0.028704452130522192,2011-10-14 17:13:00,0.07452574525745258,0.010075566750629723,0.028704452130522192,4,New Customers,0,1,0.08849070850365867,Platinum,Normal
12455.0,0.022670025188916875,0.008989847273361076,0.01011559542017751,2011-09-27 15:31:00,0.0975609756097561,0.022670025188916875,0.01011559542017751,4,New Customers,0,3,0.07842245874247648,Gold,Normal
12456.0,0.005037783375314861,0.00444454127540905,0.005470184217953369,2011-10-26 14:41:00,0.058265582655826556,0.005037783375314861,0.005470184217953369,4,New Customers,0,3,0.06912340493768199,Silver,Normal
12457.0,0.017632241813602016,0.002976644371337066,0.0051515352167388955,2011-10-04 13:13:00,0.08807588075880758,0.017632241813602016,0.0051515352167388955,4,New Customers,0,3,0.07267456411552192,Gold,Normal
12458.0,0.007556675062972292,0.0026825203163467616,0.0030543693545893825,2011-09-29 15:25:00,0.0948509485094851,0.007556675062972292,0.0030543693545893825,4,New Customers,0,3,0.06597732331682078,Silver,Normal
12459.0,0.0,0.0006999063160417438,0.0007769748049382901,2010-04-13 14:53:00,0.8184281842818428,0.0,0.0007769748049382901,0,VIP Customers,0,2,0.01252100822003479,Bronze,Normal
12460.0,0.0,0.00046024967864223624,0.0005571581142609257,2010-09-09 13:51:00,0.6165311653116531,0.0,0.0005571581142609257,0,VIP Customers,0,2,0.0257761396345433,Bronze,Normal
12461.0,0.0025188916876574307,0.0007788840715483998,0.0014181627589836408,2011-09-06 16:57:00,0.12601626016260162,0.0025188916876574307,0.0014181627589836408,4,New Customers,0,3,0.06023378963367126,Silver,Normal
12462.0,0.0025188916876574307,0.0014570034205538247,0.002042465569065755,2011-11-21 09:11:00,0.024390243902439025,0.0025188916876574307,0.002042465569065755,4,New Customers,0,3,0.06749682239668946,Silver,Normal
12463.0,0.007556675062972292,0.002110612431643391,0.0023095813174505344,2011-10-17 13:44:00,0.07046070460704607,0.007556675062972292,0.0023095813174505344,4,New Customers,0,3,0.06701687824273037,Silver,Normal
12464.0,0.017632241813602016,0.0003022941676289244,0.0020811241147756726,2011-11-29 13:33:00,0.012195121951219513,0.017632241813602016,0.0020811241147756726,4,New Customers,0,3,0.07529791518478499,Gold,Normal
12465.0,0.0025188916876574307,0.0013017712804200528,0.0012723928464202863,2011-11-22 16:34:00,0.02168021680216802,0.0025188916876574307,0.0012723928464202863,4,New Customers,0,3,0.06710323843715625,Silver,Normal
12466.0,0.0,0.0,9.256707873015935e-05,2010-01-26 16:26:00,0.9227642276422764,0.0,9.256707873015935e-05,0,VIP Customers,0,2,0.005032245789876361,Bronze,Normal
12467.0,0.0,0.000348591472581102,0.00022350009619024163,2010-10-12 15:41:00,0.5718157181571816,0.0,0.00022350009619024163,0,VIP Customers,0,2,0.028499394434336547,Bronze,Normal
12468.0,0.010075566750629723,0.0059914159349876905,0.006313064442091692,2011-06-05 11:36:00,0.25338753387533874,0.010075566750629723,0.006313064442091692,4,New Customers,0,3,0.059208044045384614,Silver,Normal
12469.0,0.0025188916876574307,0.006947319113706181,0.0052799896809566675,2010-07-05 12:40:00,0.7073170731707317,0.0025188916876574307,0.0052799896809566675,0,VIP Customers,0,2,0.02479714031949526,Bronze,Normal
12470.0,0.0,0.0002559968626767468,0.00035973446364082014,2010-01-19 11:01:00,0.9336043360433605,0.0,0.00035973446364082014,0,VIP Customers,0,2,0.004523616104181827,Bronze,Normal
12471.0,0.1964735516372796,0.04590786291640341,0.06870281077748618,2011-12-07 15:43:00,0.0013550135501355014,0.1964735516372796,0.06870281077748618,1,Churn Risk Customers,-1,1,0.211094472160637,Platinum,Anomaly
12472.0,0.04534005037783375,0.02826041961698512,0.027963485196298578,2011-11-07 14:01:00,0.04200542005420054,0.04534005037783375,0.027963485196298578,1,Churn Risk Customers,0,1,0.10701934910144376,Platinum,Normal
12473.0,0.010075566750629723,0.00657149393232968,0.006755950924576953,2011-11-10 13:46:00,0.037940379403794036,0.010075566750629723,0.006755950924576953,4,New Customers,0,3,0.07390416023421657,Gold,Normal
12474.0,0.07556675062972293,0.021620841412666944,0.02129111659494841,2011-11-22 14:39:00,0.02168021680216802,0.07556675062972293,0.02129111659494841,1,Churn Risk Customers,0,1,0.11712348920923463,Platinum,Normal
12475.0,0.0025188916876574307,0.0020969955772456917,0.001973702928766948,2011-10-17 10:10:00,0.07181571815718157,0.0025188916876574307,0.001973702928766948,4,New Customers,0,3,0.0643339248125369,Silver,Normal
12476.0,0.05541561712846347,0.015332578051809409,0.024236395182525565,2011-11-24 12:40:00,0.02032520325203252,0.05541561712846347,0.024236395182525565,1,Churn Risk Customers,0,1,0.10956628971867659,Platinum,Normal
12477.0,0.020151133501259445,0.01666158304102486,0.03489496588452189,2011-11-17 09:51:00,0.02981029810298103,0.020151133501259445,0.03489496588452189,4,New Customers,0,1,0.1004010870416928,Platinum,Normal
12478.0,0.0,0.0006399921566918669,0.0011670543336221133,2011-12-06 09:56:00,0.004065040650406504,0.0,0.0011670543336221133,4,New Customers,0,3,0.0669809874487773,Silver,Normal
12479.0,0.0,0.001045774417743306,0.0009023482897784688,2011-11-28 13:26:00,0.013550135501355014,0.0,0.0009023482897784688,4,New Customers,0,3,0.06618323687400461,Silver,Normal
12480.0,0.015113350125944586,0.008036667465522125,0.00940111802373108,2011-11-11 14:52:00,0.036585365853658534,0.015113350125944586,0.00940111802373108,4,New Customers,0,3,0.07837365684396122,Gold,Normal
12481.0,0.035264483627204024,0.019491165384866775,0.02096883582474694,2011-11-17 08:29:00,0.02981029810298103,0.035264483627204024,0.02096883582474694,1,Churn Risk Customers,0,1,0.09743627683138217,Platinum,Normal
12482.0,0.07052896725440806,0.07364267195363733,0.040772975383887015,2010-05-12 16:51:00,0.7791327913279132,0.07052896725440806,0.040772975383887015,0,VIP Customers,-1,1,0.08210314312365724,Gold,Anomaly
12483.0,0.04534005037783375,0.005879757728926556,0.008768277974703231,2011-11-22 17:02:00,0.02168021680216802,0.04534005037783375,0.008768277974703231,1,Churn Risk Customers,0,1,0.0928352539238923,Platinum,Normal
